Module,Path,baseline,node24,workerd,bun,deno
*globals*,global.console.*self*,supported,supported,supported,supported,supported
*globals*,global.console.Console,supported,supported,supported,supported,supported
*globals*,global.console.assert,supported,supported,supported,supported,supported
*globals*,global.console.clear,supported,supported,supported,supported,supported
*globals*,global.console.context,supported,supported,supported,unsupported,unsupported
*globals*,global.console.count,supported,supported,supported,supported,supported
*globals*,global.console.countReset,supported,supported,supported,supported,supported
*globals*,global.console.createTask,supported,supported,supported,unsupported,supported
*globals*,global.console.debug,supported,supported,supported,supported,supported
*globals*,global.console.dir,supported,supported,supported,supported,supported
*globals*,global.console.dirxml,supported,supported,supported,supported,supported
*globals*,global.console.error,supported,supported,supported,supported,supported
*globals*,global.console.group,supported,supported,supported,supported,supported
*globals*,global.console.groupCollapsed,supported,supported,supported,supported,supported
*globals*,global.console.groupEnd,supported,supported,supported,supported,supported
*globals*,global.console.info,supported,supported,supported,supported,supported
*globals*,global.console.log,supported,supported,supported,supported,supported
*globals*,global.console.profile,supported,supported,supported,supported,supported
*globals*,global.console.profileEnd,supported,supported,supported,supported,supported
*globals*,global.console.table,supported,supported,supported,supported,supported
*globals*,global.console.time,supported,supported,supported,supported,supported
*globals*,global.console.timeEnd,supported,supported,supported,supported,supported
*globals*,global.console.timeLog,supported,supported,supported,supported,supported
*globals*,global.console.timeStamp,supported,supported,supported,supported,supported
*globals*,global.console.trace,supported,supported,supported,supported,supported
*globals*,global.console.warn,supported,supported,supported,supported,supported
*globals*,global.crypto.*self*,supported,supported,supported,supported,supported
*globals*,global.crypto.getRandomValues,supported,supported,supported,supported,supported
*globals*,global.crypto.randomUUID,supported,supported,supported,supported,supported
*globals*,global.crypto.subtle,supported,supported,supported,supported,supported
*globals*,global.decodeURI,supported,supported,supported,supported,supported
*globals*,global.decodeURIComponent,supported,supported,supported,supported,supported
*globals*,global.encodeURI,supported,supported,supported,supported,supported
*globals*,global.encodeURIComponent,supported,supported,supported,supported,supported
*globals*,global.escape,supported,supported,supported,supported,supported
*globals*,global.eval,supported,supported,supported,supported,supported
*globals*,global.fetch,supported,supported,supported,supported,supported
*globals*,global.global.*self*,supported,supported,supported,supported,supported
*globals*,global.global.AbortController,supported,supported,supported,supported,supported
*globals*,global.global.AbortSignal,supported,supported,supported,supported,supported
*globals*,global.global.AggregateError,supported,supported,supported,supported,supported
*globals*,global.global.Array,supported,supported,supported,supported,supported
*globals*,global.global.ArrayBuffer,supported,supported,supported,supported,supported
*globals*,global.global.AsyncDisposableStack,supported,supported,supported,supported,supported
*globals*,global.global.Atomics,supported,supported,supported,supported,supported
*globals*,global.global.BigInt,supported,supported,supported,supported,supported
*globals*,global.global.BigInt64Array,supported,supported,supported,supported,supported
*globals*,global.global.BigUint64Array,supported,supported,supported,supported,supported
*globals*,global.global.Blob,supported,supported,supported,supported,supported
*globals*,global.global.Boolean,supported,supported,supported,supported,supported
*globals*,global.global.BroadcastChannel,supported,supported,unsupported,supported,supported
*globals*,global.global.Buffer,supported,supported,supported,supported,supported
*globals*,global.global.ByteLengthQueuingStrategy,supported,supported,supported,supported,supported
*globals*,global.global.CloseEvent,supported,supported,supported,supported,supported
*globals*,global.global.CompressionStream,supported,supported,supported,supported,supported
*globals*,global.global.CountQueuingStrategy,supported,supported,supported,supported,supported
*globals*,global.global.Crypto,supported,supported,supported,supported,supported
*globals*,global.global.CryptoKey,supported,supported,supported,supported,supported
*globals*,global.global.CustomEvent,supported,supported,supported,supported,supported
*globals*,global.global.DOMException,supported,supported,supported,supported,supported
*globals*,global.global.DataView,supported,supported,supported,supported,supported
*globals*,global.global.Date,supported,supported,supported,supported,supported
*globals*,global.global.DecompressionStream,supported,supported,supported,supported,supported
*globals*,global.global.DisposableStack,supported,supported,supported,supported,supported
*globals*,global.global.Error,supported,supported,supported,supported,supported
*globals*,global.global.EvalError,supported,supported,supported,supported,supported
*globals*,global.global.Event,supported,supported,supported,supported,supported
*globals*,global.global.EventTarget,supported,supported,supported,supported,supported
*globals*,global.global.File,supported,supported,supported,supported,supported
*globals*,global.global.FinalizationRegistry,supported,supported,supported,supported,supported
*globals*,global.global.Float16Array,supported,supported,supported,supported,supported
*globals*,global.global.Float32Array,supported,supported,supported,supported,supported
*globals*,global.global.Float64Array,supported,supported,supported,supported,supported
*globals*,global.global.FormData,supported,supported,supported,supported,supported
*globals*,global.global.Function,supported,supported,supported,supported,supported
*globals*,global.global.Headers,supported,supported,supported,supported,supported
*globals*,global.global.Infinity,supported,supported,supported,supported,supported
*globals*,global.global.Int16Array,supported,supported,supported,supported,supported
*globals*,global.global.Int32Array,supported,supported,supported,supported,supported
*globals*,global.global.Int8Array,supported,supported,supported,supported,supported
*globals*,global.global.Intl,supported,supported,supported,supported,supported
*globals*,global.global.Iterator,supported,supported,supported,supported,supported
*globals*,global.global.JSON,supported,supported,supported,supported,supported
*globals*,global.global.Map,supported,supported,supported,supported,supported
*globals*,global.global.Math,supported,supported,supported,supported,supported
*globals*,global.global.MessageChannel,supported,supported,supported,supported,supported
*globals*,global.global.MessageEvent,supported,supported,supported,supported,supported
*globals*,global.global.MessagePort,supported,supported,supported,supported,supported
*globals*,global.global.NaN,supported,supported,supported,supported,supported
